isoform,structural_category
ONT4.13950.168,NIC
ONT4.13950.172,NNC
ONT4.13950.174,NIC
ONT4.13950.178,NNC
ONT4.13950.188,NNC
ONT4.13950.189,NNC
ONT4.13950.195,NNC
ONT4.13950.200,NNC
ONT4.13950.2480,ISM
ONT4.13950.2868,ISM
ONT4.13950.3212,ISM
ONT4.13950.3219,ISM
ONT4.13950.3258,ISM
ONT4.13950.3264,ISM
ONT4.13950.3371,ISM
ONT4.13950.3394,ISM
ONT4.13950.3453,ISM
ONT4.13950.3459,ISM
ONT4.13950.3479,ISM
ONT4.13950.3518,ISM
ONT4.13950.3581,ISM
ONT4.13950.3632,ISM
ONT4.13950.3642,NNC
ONT4.13950.3694,ISM
ONT4.13950.3760,ISM
ONT4.13950.3768,ISM
ONT4.13950.3771,ISM
ONT4.13950.3780,ISM
ONT4.13950.41,NNC
ONT4.13950.4665,NIC
ONT4.13950.4668,NIC
ONT4.13950.4741,FSM
ONT4.13950.4751,NNC
ONT4.13950.4752,FSM
ONT4.13950.4755,NNC
ONT4.13950.4757,NIC
ONT4.13950.4758,FSM
ONT4.13950.4759,FSM
ONT4.13950.4760,NIC
ONT4.13950.4762,FSM
ONT4.13950.4765,NNC
ONT4.13950.4928,NNC
ONT4.13950.4929,FSM
ONT4.13950.4935,FSM
ONT4.13950.4938,NIC
ONT4.13950.4942,FSM
ONT4.13950.5011,ISM
ONT4.13950.5107,ISM
ONT4.13950.5138,ISM
ONT4.13950.5507,FSM
ONT4.13950.5508,NIC
ONT4.13950.5509,NIC
ONT4.13950.5514,NIC
ONT4.13950.5518,NNC
ONT4.13950.5519,NIC
ONT4.13950.5538,NNC
ONT4.13950.5547,NNC
ONT4.13950.5549,NNC
ONT4.13950.5552,NIC
ONT4.13950.5556,NNC
ONT4.13950.5562,NNC
ONT4.13950.5588,NIC
ONT4.13950.5665,ISM
ONT4.13950.5798,ISM
ONT4.13950.5868,ISM
ONT4.13950.5876,ISM
ONT4.13950.5879,ISM
ONT4.13950.5882,ISM
ONT4.13950.5883,ISM
ONT4.13958.12391,FSM
ONT4.13958.14193,NNC
ONT4.13958.16872,NNC
ONT4.13958.16875,FSM
ONT4.13958.16876,ISM
ONT4.13958.16878,ISM
ONT4.13958.16880,ISM
ONT4.13958.16881,FSM
ONT4.13958.16882,ISM
ONT4.13958.16885,ISM
ONT4.13958.16886,ISM
ONT4.13958.16888,ISM
ONT4.13958.16898,NIC
ONT4.13958.16904,ISM
ONT4.13958.16908,ISM
ONT4.13958.16913,NIC
ONT4.13958.16914,ISM
ONT4.13958.16922,ISM
ONT4.13958.16930,ISM
ONT4.13958.16933,ISM
ONT4.13958.17629,ISM
ONT4.13958.17632,FSM
ONT4.13958.223,NNC
ONT4.13958.2386,ISM
ONT4.13958.2387,ISM
ONT4.13958.2396,ISM
ONT4.13958.2459,ISM
ONT4.13958.2460,ISM
ONT4.13958.2462,ISM
ONT4.13958.2551,ISM
ONT4.13958.2554,NIC
ONT4.13958.2559,ISM
ONT4.13958.2560,ISM
ONT4.13958.2570,NNC
ONT4.13958.2757,ISM
ONT4.13958.2796,ISM
ONT4.13958.2797,ISM
ONT4.13958.2798,ISM
ONT4.13958.2911,ISM
ONT4.13958.2912,ISM
ONT4.13958.2930,ISM
ONT4.13958.2977,Genic_Genomic
ONT4.13958.2979,Genic_Genomic
ONT4.13958.338,FSM
ONT4.13958.3506,FSM
ONT4.13958.3509,ISM
ONT4.13958.3512,ISM
ONT4.13958.3713,NNC
ONT4.13958.3786,FSM
ONT4.13958.3847,FSM
ONT4.13958.3869,ISM
ONT4.13958.3871,FSM
ONT4.13958.3872,ISM
ONT4.13958.3874,FSM
ONT4.13958.3875,ISM
ONT4.13958.3876,ISM
ONT4.13958.3877,ISM
ONT4.13958.3879,FSM
ONT4.13958.3883,NNC
ONT4.13958.389,FSM
ONT4.13958.3898,ISM
ONT4.13958.390,NIC
ONT4.13958.3901,ISM
ONT4.13958.391,ISM
ONT4.13958.392,ISM
ONT4.13958.394,NNC
ONT4.13958.398,ISM
ONT4.13958.4653,NNC
ONT4.13958.4706,ISM
ONT4.13958.4707,ISM
ONT4.13958.4911,NIC
ONT4.13958.4915,NIC
ONT4.13958.4916,NNC
ONT4.13958.4919,NIC
ONT4.13958.4923,ISM
ONT4.13958.4924,NNC
ONT4.13958.4928,NNC
ONT4.13958.4930,NIC
ONT4.13958.4933,ISM
ONT4.13958.4934,NIC
ONT4.13958.4947,NIC
ONT4.13958.5052,FSM
ONT4.13958.5054,NNC
ONT4.13958.5055,NIC
ONT4.13958.5056,NNC
ONT4.13958.5065,NNC
ONT4.13958.5106,FSM
ONT4.13958.5111,FSM
ONT4.13958.5114,FSM
ONT4.13958.5116,NNC
ONT4.13958.5310,FSM
ONT4.13958.5313,ISM
ONT4.13958.5344,FSM
ONT4.13958.5346,ISM
ONT4.13958.5350,ISM
ONT4.13958.5351,ISM
ONT4.13958.5352,FSM
ONT4.13958.5353,NNC
ONT4.13958.5354,ISM
ONT4.13958.5356,ISM
ONT4.13958.5357,ISM
ONT4.13958.5365,NNC
ONT4.13958.5366,NIC
ONT4.13958.5367,NNC
ONT4.13958.5372,FSM
ONT4.13958.5375,NIC
ONT4.13958.5383,NNC
ONT4.13958.5386,FSM
ONT4.13958.5400,NNC
ONT4.13958.5502,FSM
ONT4.13958.585,NIC
ONT4.13958.586,FSM
ONT4.13958.5998,ISM
ONT4.13958.6000,FSM
ONT4.13958.6005,FSM
ONT4.13958.6012,ISM
ONT4.13958.6018,ISM
ONT4.13958.6019,ISM
ONT4.13958.6030,ISM
ONT4.13958.6033,ISM
ONT4.13958.6037,ISM
ONT4.13958.6039,ISM
ONT4.13958.6041,ISM
ONT4.13958.6044,ISM
ONT4.13958.6045,ISM
ONT4.13958.6053,ISM
ONT4.13958.6072,ISM
ONT4.13958.6074,ISM
ONT4.13958.6093,ISM
ONT4.13958.635,FSM
ONT4.13958.6957,NIC
ONT4.13958.7005,NIC
ONT4.13958.917,ISM
ONT4.13958.918,ISM
ONT4.13958.922,ISM
ONT4.13958.957,ISM
ONT4.13958.958,ISM
ONT4.13958.968,ISM
ONT4.13958.970,ISM
ONT4.13958.976,ISM
ONT4.13958.979,ISM
ONT4.1397.1008,FSM
ONT4.1397.1011,ISM
ONT4.1397.10253,NIC
ONT4.1397.1027,FSM
ONT4.1397.1037,FSM
ONT4.1397.1054,ISM
ONT4.1397.1104,ISM
ONT4.1397.1115,ISM
ONT4.1397.1135,ISM
ONT4.1397.1139,ISM
ONT4.1397.1148,ISM
ONT4.1397.11554,ISM
ONT4.1397.12094,ISM
ONT4.1397.12100,ISM
ONT4.1397.12101,NIC
ONT4.1397.1215,ISM
ONT4.1397.1218,ISM
ONT4.1397.1248,ISM
ONT4.1397.12491,ISM
ONT4.1397.1285,ISM
ONT4.1397.12947,ISM
ONT4.1397.13257,ISM
ONT4.1397.1326,ISM
ONT4.1397.13301,FSM
ONT4.1397.13942,FSM
ONT4.1397.14007,FSM
ONT4.1397.14012,ISM
ONT4.1397.14014,FSM
ONT4.1397.14020,FSM
ONT4.1397.14022,NNC
ONT4.1397.14023,NIC
ONT4.1397.14026,NNC
ONT4.1397.14030,NIC
ONT4.1397.14031,NIC
ONT4.1397.14038,NIC
ONT4.1397.14040,NNC
ONT4.1397.14042,ISM
ONT4.1397.14067,FSM
ONT4.1397.14103,NNC
ONT4.1397.15519,ISM
ONT4.1397.15520,ISM
ONT4.1397.1579,FSM
ONT4.1397.1580,FSM
ONT4.1397.1581,ISM
ONT4.1397.1582,NIC
ONT4.1397.1585,NNC
ONT4.1397.1587,NIC
ONT4.1397.1588,ISM
ONT4.1397.1591,FSM
ONT4.1397.1592,NNC
ONT4.1397.1600,ISM
ONT4.1397.1601,ISM
ONT4.1397.1604,NNC
ONT4.1397.1606,ISM
ONT4.1397.1613,ISM
ONT4.1397.1619,ISM
ONT4.1397.1622,ISM
ONT4.1397.1624,ISM
ONT4.1397.16379,ISM
ONT4.1397.1638,ISM
ONT4.1397.16380,ISM
ONT4.1397.1640,NIC
ONT4.1397.16435,ISM
ONT4.1397.1678,FSM
ONT4.1397.17141,FSM
ONT4.1397.17146,NNC
ONT4.1397.17151,NNC
ONT4.1397.17222,FSM
ONT4.1397.17335,ISM
ONT4.1397.17357,ISM
ONT4.1397.17773,ISM
ONT4.1397.18107,ISM
ONT4.1397.18364,ISM
ONT4.1397.18389,ISM
ONT4.1397.18439,NNC
ONT4.1397.18503,ISM
ONT4.1397.18505,ISM
ONT4.1397.18510,ISM
ONT4.1397.18584,ISM
ONT4.1397.18601,ISM
ONT4.1397.18751,ISM
ONT4.1397.18753,ISM
ONT4.1397.18810,ISM
ONT4.1397.18811,ISM
ONT4.1397.191,FSM
ONT4.1397.203,NIC
ONT4.1397.2517,FSM
ONT4.1397.2519,NNC
ONT4.1397.2525,NIC
ONT4.1397.2526,ISM
ONT4.1397.2530,NNC
ONT4.1397.2541,ISM
ONT4.1397.2559,NIC
ONT4.1397.2593,NNC
ONT4.1397.3546,ISM
ONT4.1397.3710,ISM
ONT4.1397.3826,ISM
ONT4.1397.4120,ISM
ONT4.1397.4262,ISM
ONT4.1397.4377,ISM
ONT4.1397.4410,ISM
ONT4.1397.4415,ISM
ONT4.1397.4418,ISM
ONT4.1397.4444,ISM
ONT4.1397.4458,ISM
ONT4.1397.4460,ISM
ONT4.1397.7455,FSM
ONT4.1397.7462,FSM
ONT4.1397.7471,NNC
ONT4.1397.7473,NNC
ONT4.1397.7474,FSM
ONT4.1397.7481,NNC
ONT4.1397.7780,FSM
ONT4.1397.7781,FSM
ONT4.1397.7785,NNC
ONT4.1397.7787,NNC
ONT4.1397.7790,NNC
ONT4.1397.7792,FSM
ONT4.1397.7795,FSM
ONT4.1397.7799,NNC
ONT4.1397.7953,NNC
ONT4.1397.7959,FSM
ONT4.1397.7960,NNC
ONT4.1397.7966,FSM
ONT4.1397.7969,FSM
ONT4.1397.7974,FSM
ONT4.1397.8986,FSM
ONT4.1397.9006,FSM
ONT4.1397.9082,ISM
ONT4.1397.9143,FSM
ONT4.1397.9144,ISM
ONT4.1397.9168,FSM
ONT4.1397.9186,ISM
ONT4.1397.9199,ISM
ONT4.1397.9425,ISM
ONT4.1397.9459,ISM
ONT4.1397.947,FSM
ONT4.1397.9474,FSM
ONT4.1397.969,NNC
ONT4.1397.981,NNC
ONT4.14176.483,NNC
ONT4.14176.495,NNC
ONT4.143.250,FSM
ONT4.14333.142,NNC
ONT4.14333.328,NNC
ONT4.14333.370,ISM
ONT4.14333.381,ISM
ONT4.14333.394,ISM
ONT4.14333.40,NNC
ONT4.14333.413,ISM
ONT4.14333.418,ISM
ONT4.14333.424,ISM
ONT4.14333.466,ISM
ONT4.14333.47,NIC
ONT4.14333.49,ISM
ONT4.14333.493,ISM
ONT4.14333.494,ISM
ONT4.14333.52,NNC
ONT4.14333.59,ISM
ONT4.14333.72,ISM
ONT4.14333.73,FSM
ONT4.14333.75,ISM
ONT4.14333.87,NNC
ONT4.146.1010,ISM
ONT4.146.1022,NIC
ONT4.146.1023,NIC
ONT4.146.1028,NNC
ONT4.146.1045,NIC
ONT4.146.1052,ISM
ONT4.146.1069,ISM
ONT4.146.1078,NNC
ONT4.146.1100,NNC
ONT4.146.1103,NIC
ONT4.146.1105,ISM
ONT4.146.1108,FSM
ONT4.146.1123,NIC
ONT4.146.1124,ISM
ONT4.146.1127,ISM
ONT4.146.1134,ISM
ONT4.146.1135,ISM
ONT4.146.1215,NNC
ONT4.146.979,NIC
ONT4.146.996,NNC
ONT4.151.1134,ISM
ONT4.151.1187,ISM
ONT4.151.1245,ISM
ONT4.151.2020,NNC
ONT4.151.2026,NIC
ONT4.151.2028,NNC
ONT4.151.2029,NIC
ONT4.151.2034,NIC
ONT4.151.2038,NIC
ONT4.151.2039,NIC
ONT4.151.2046,NNC
ONT4.151.2049,NNC
ONT4.151.205,NNC
ONT4.151.2061,NIC
ONT4.151.2079,NNC
ONT4.151.2085,NIC
ONT4.151.2086,NNC
ONT4.151.2102,NNC
ONT4.151.2111,FSM
ONT4.151.2125,NIC
ONT4.151.215,FSM
ONT4.151.2158,NIC
ONT4.151.3001,NIC
ONT4.151.3480,NNC
ONT4.151.372,FSM
ONT4.151.39,FSM
ONT4.151.4237,NNC
ONT4.151.430,FSM
ONT4.151.473,FSM
ONT4.151.479,FSM
ONT4.151.489,FSM
ONT4.151.506,FSM
ONT4.151.519,NNC
ONT4.151.522,FSM
ONT4.151.528,ISM
ONT4.151.529,ISM
ONT4.151.600,ISM
ONT4.151.616,NNC
ONT4.151.685,ISM
ONT4.151.879,ISM
ONT4.170.106,ISM
ONT4.170.114,ISM
ONT4.170.116,ISM
ONT4.170.118,ISM
ONT4.170.120,ISM
ONT4.170.121,ISM
ONT4.170.123,ISM
ONT4.170.124,ISM
ONT4.170.125,ISM
ONT4.170.7,FSM
ONT4.170.83,ISM
ONT4.170.88,ISM
ONT4.170.89,ISM
ONT4.170.90,ISM
ONT4.170.95,ISM
ONT4.170.96,ISM
ONT4.19.1021,FSM
ONT4.19.1022,FSM
ONT4.19.1026,FSM
ONT4.19.1030,ISM
ONT4.19.1036,NNC
ONT4.19.1038,NNC
ONT4.19.1041,NNC
ONT4.19.1045,NIC
ONT4.19.1047,FSM
ONT4.19.1049,FSM
ONT4.19.1057,FSM
ONT4.19.1058,NIC
ONT4.19.1059,FSM
ONT4.19.1060,NNC
ONT4.19.1072,FSM
ONT4.19.1084,NNC
ONT4.19.1103,NNC
ONT4.19.1105,ISM
ONT4.19.1155,NIC
ONT4.19.1180,FSM
ONT4.19.14006,FSM
ONT4.19.14007,ISM
ONT4.19.14008,FSM
ONT4.19.14009,NIC
ONT4.19.14019,ISM
ONT4.19.14025,FSM
ONT4.19.14028,NIC
ONT4.19.14029,ISM
ONT4.19.14030,ISM
ONT4.19.14039,NNC
ONT4.19.14052,NNC
ONT4.19.14064,FSM
ONT4.19.14098,FSM
ONT4.19.14111,FSM
ONT4.19.14114,ISM
ONT4.19.14118,ISM
ONT4.19.14119,ISM
ONT4.19.15639,ISM
ONT4.19.15642,FSM
ONT4.19.15645,ISM
ONT4.19.15646,ISM
ONT4.19.15647,NIC
ONT4.19.15648,ISM
ONT4.19.15650,FSM
ONT4.19.15651,NIC
ONT4.19.15653,FSM
ONT4.19.15659,FSM
ONT4.19.15667,NIC
ONT4.19.15668,NNC
ONT4.19.15672,ISM
ONT4.19.15704,ISM
ONT4.19.15708,NIC
ONT4.19.15714,ISM
ONT4.19.15722,ISM
ONT4.19.15748,NIC
ONT4.19.15766,ISM
ONT4.19.15848,FSM
ONT4.19.1597,FSM
ONT4.19.1600,ISM
ONT4.19.1608,ISM
ONT4.19.16902,NNC
ONT4.19.16903,NNC
ONT4.19.16905,FSM
ONT4.19.16907,NNC
ONT4.19.16908,NNC
ONT4.19.16958,FSM
ONT4.19.17294,NNC
ONT4.19.17297,NNC
ONT4.19.17314,FSM
ONT4.19.17332,NIC
ONT4.19.17345,NNC
ONT4.19.17624,NNC
ONT4.19.17625,FSM
ONT4.19.17636,NNC
ONT4.19.17736,ISM
ONT4.19.17771,ISM
ONT4.19.17805,ISM
ONT4.19.17821,ISM
ONT4.19.17844,ISM
ONT4.19.17858,ISM
ONT4.19.1808,FSM
ONT4.19.1819,ISM
ONT4.19.182,FSM
ONT4.19.185,NIC
ONT4.19.188,NIC
ONT4.19.196,NIC
ONT4.19.1960,ISM
ONT4.19.1963,ISM
ONT4.19.1965,ISM
ONT4.19.1968,FSM
ONT4.19.1970,ISM
ONT4.19.1972,ISM
ONT4.19.1980,NNC
ONT4.19.1991,ISM
ONT4.19.2061,ISM
ONT4.19.2063,NNC
ONT4.19.2065,ISM
ONT4.19.2066,ISM
ONT4.19.2072,ISM
ONT4.19.2073,ISM
ONT4.19.2081,FSM
ONT4.19.271,FSM
ONT4.19.4002,FSM
ONT4.19.4005,ISM
ONT4.19.4006,ISM
ONT4.19.4014,NNC
ONT4.19.4015,ISM
ONT4.19.4017,NIC
ONT4.19.4020,ISM
ONT4.19.4022,ISM
ONT4.19.4027,ISM
ONT4.19.4032,ISM
ONT4.19.4038,FSM
ONT4.19.4064,FSM
ONT4.19.4065,FSM
ONT4.19.4073,NNC
ONT4.19.4077,NIC
ONT4.19.4114,NNC
ONT4.19.4122,FSM
ONT4.19.4639,FSM
ONT4.19.469,FSM
ONT4.19.470,ISM
ONT4.19.471,ISM
ONT4.19.472,ISM
ONT4.19.475,FSM
ONT4.19.477,NIC
ONT4.19.479,ISM
ONT4.19.482,ISM
ONT4.19.484,ISM
ONT4.19.490,ISM
ONT4.19.493,ISM
ONT4.19.497,ISM
ONT4.19.5010,NNC
ONT4.19.502,ISM
ONT4.19.505,ISM
ONT4.19.522,FSM
ONT4.19.5273,NNC
ONT4.19.5275,NNC
ONT4.19.6294,NNC
ONT4.19.6295,FSM
ONT4.19.6301,NNC
ONT4.19.6302,ISM
ONT4.19.6305,ISM
ONT4.19.6328,NNC
ONT4.19.6332,NNC
ONT4.19.6346,NIC
ONT4.19.6350,NNC
ONT4.19.6382,ISM
ONT4.19.6402,NNC
ONT4.19.7083,NIC
ONT4.19.7086,ISM
ONT4.19.7087,ISM
ONT4.19.7644,FSM
ONT4.19.7646,ISM
ONT4.19.7647,ISM
ONT4.19.7651,ISM
ONT4.19.7655,FSM
ONT4.19.7660,ISM
ONT4.19.7663,ISM
ONT4.19.770,FSM
ONT4.19.7752,NIC
ONT4.19.7753,FSM
ONT4.19.7755,ISM
ONT4.19.7756,ISM
ONT4.19.7759,ISM
ONT4.19.7762,ISM
ONT4.19.7764,ISM
ONT4.19.7770,ISM
ONT4.19.7771,ISM
ONT4.19.7772,FSM
ONT4.19.7869,FSM
ONT4.19.7870,ISM
ONT4.19.8051,ISM
ONT4.19.8064,NNC
ONT4.19.8068,NNC
ONT4.19.8069,FSM
ONT4.19.8070,NNC
ONT4.19.8071,NNC
ONT4.19.8075,NNC
ONT4.19.8078,ISM
ONT4.19.8080,NNC
ONT4.19.8087,NNC
ONT4.19.8099,NNC
ONT4.19.8110,FSM
ONT4.19.817,ISM
ONT4.19.8275,FSM
ONT4.19.8276,ISM
ONT4.19.834,ISM
ONT4.19.8349,FSM
ONT4.19.8351,ISM
ONT4.19.8353,ISM
ONT4.19.8354,FSM
ONT4.19.8355,ISM
ONT4.19.8364,FSM
ONT4.19.8430,NIC
ONT4.19.8515,ISM
ONT4.19.8517,ISM
ONT4.19.8520,ISM
ONT4.19.8524,ISM
ONT4.19.8525,ISM
ONT4.19.8527,ISM
ONT4.19.8530,ISM
ONT4.19.8533,ISM
ONT4.19.8535,NIC
ONT4.19.8542,ISM
ONT4.19.8543,ISM
ONT4.19.8586,ISM
ONT4.19.9091,FSM
ONT4.19.9104,FSM
ONT4.19.9109,ISM
ONT4.19.9110,FSM
ONT4.19.9113,FSM
ONT4.19.9158,FSM
ONT4.19.9288,NIC
ONT4.19.9295,NIC
ONT4.19.938,ISM
ONT4.19.942,ISM
ONT4.190.1143,ISM
ONT4.190.1361,NNC
ONT4.190.1390,NNC
ONT4.190.390,FSM
ONT4.190.391,NNC
ONT4.190.393,FSM
ONT4.190.396,FSM
ONT4.190.415,FSM
ONT4.190.416,ISM
ONT4.190.424,NIC
ONT4.190.427,NNC
ONT4.190.436,NIC
ONT4.190.444,FSM
ONT4.190.474,ISM
ONT4.190.739,NIC
ONT4.190.753,NIC
ONT4.190.759,NNC
ONT4.190.761,FSM
ONT4.190.762,ISM
ONT4.190.833,ISM
ONT4.194.1059,ISM
ONT4.194.1123,ISM
ONT4.194.1159,ISM
ONT4.194.1238,ISM
ONT4.194.1255,ISM
ONT4.194.1270,ISM
ONT4.194.1276,ISM
ONT4.194.1282,ISM
ONT4.194.1288,ISM
ONT4.194.1318,ISM
ONT4.194.1323,ISM
ONT4.194.22,FSM
ONT4.194.26,FSM
ONT4.194.60,NNC
ONT4.194.65,ISM
ONT4.194.840,NIC
ONT4.194.843,FSM
ONT4.194.845,NIC
ONT4.194.846,NNC
ONT4.194.853,ISM
ONT4.194.869,NIC
ONT4.194.898,ISM
ONT4.194.977,FSM
ONT4.194.982,NIC
ONT4.2010.119,FSM
ONT4.2010.205,NNC
ONT4.2010.220,NNC
ONT4.2010.274,NNC
ONT4.2010.2919,ISM
ONT4.2010.301,NNC
ONT4.2010.4136,NNC
ONT4.2010.5884,NNC
ONT4.2010.89,NNC
ONT4.202.20,FSM
ONT4.202.21,FSM
ONT4.202.23,NIC
ONT4.202.37,ISM
ONT4.25.10503,FSM
ONT4.25.10504,FSM
ONT4.25.10510,NIC
ONT4.25.10512,NNC
ONT4.25.10517,NNC
ONT4.25.10521,NNC
ONT4.25.10523,ISM
ONT4.25.10526,NNC
ONT4.25.10531,NIC
ONT4.25.10539,NNC
ONT4.25.10540,NNC
ONT4.25.10545,ISM
ONT4.25.10647,FSM
ONT4.25.10648,ISM
ONT4.25.10651,ISM
ONT4.25.10667,NNC
ONT4.25.10668,NNC
ONT4.25.10684,ISM
ONT4.25.10685,ISM
ONT4.25.10691,ISM
ONT4.25.11011,NNC
ONT4.25.11068,NNC
ONT4.25.11314,NNC
ONT4.25.12882,NIC
ONT4.25.12884,ISM
ONT4.25.12894,NIC
ONT4.25.12983,ISM
ONT4.25.13146,NNC
ONT4.25.13148,NNC
ONT4.25.13155,NNC
ONT4.25.13156,NNC
ONT4.25.13160,NNC
ONT4.25.13164,NNC
ONT4.25.13169,NNC
ONT4.25.13173,NNC
ONT4.25.13176,NNC
ONT4.25.13195,NNC
ONT4.25.13196,NNC
ONT4.25.13215,NIC
ONT4.25.13236,NNC
ONT4.25.14004,NNC
ONT4.25.14051,NNC
ONT4.25.14159,NNC
ONT4.25.14256,NNC
ONT4.25.14376,ISM
ONT4.25.14380,ISM
ONT4.25.14395,ISM
ONT4.25.16449,NNC
ONT4.25.16763,NNC
ONT4.25.16844,NNC
ONT4.25.16847,NNC
ONT4.25.16869,NNC
ONT4.25.16906,NNC
ONT4.25.16921,NNC
ONT4.25.16925,NNC
ONT4.25.16962,NNC
ONT4.25.16982,NNC
ONT4.25.17028,ISM
ONT4.25.17044,ISM
ONT4.25.17056,ISM
ONT4.25.17065,ISM
ONT4.25.17075,ISM
ONT4.25.17090,ISM
ONT4.25.17104,ISM
ONT4.25.17110,ISM
ONT4.25.17273,ISM
ONT4.25.17419,ISM
ONT4.25.18217,FSM
ONT4.25.18220,NIC
ONT4.25.18221,FSM
ONT4.25.18433,ISM
ONT4.25.18441,ISM
ONT4.25.18444,NNC
ONT4.25.18455,ISM
ONT4.25.18458,NNC
ONT4.25.18462,ISM
ONT4.25.18489,ISM
ONT4.25.18499,ISM
ONT4.25.18509,NNC
ONT4.25.18515,ISM
ONT4.25.18516,ISM
ONT4.25.18521,ISM
ONT4.25.18523,ISM
ONT4.25.18538,ISM
ONT4.25.18543,ISM
ONT4.25.18554,ISM
ONT4.25.18564,ISM
ONT4.25.18961,NIC
ONT4.25.18963,FSM
ONT4.25.18964,FSM
ONT4.25.18969,NIC
ONT4.25.18970,NNC
ONT4.25.18972,NNC
ONT4.25.18973,FSM
ONT4.25.18978,NIC
ONT4.25.19018,NIC
ONT4.25.20334,NIC
ONT4.25.20479,NNC
ONT4.25.20578,NNC
ONT4.25.20761,ISM
ONT4.25.2092,FSM
ONT4.25.2096,NNC
ONT4.25.2099,NNC
ONT4.25.2100,FSM
ONT4.25.2111,NNC
ONT4.25.2119,NIC
ONT4.25.2120,FSM
ONT4.25.2127,NIC
ONT4.25.21337,NNC
ONT4.25.2137,NIC
ONT4.25.21439,ISM
ONT4.25.21442,ISM
ONT4.25.21573,ISM
ONT4.25.21599,ISM
ONT4.25.21835,ISM
ONT4.25.21840,ISM
ONT4.25.21874,ISM
ONT4.25.21877,ISM
ONT4.25.21883,ISM
ONT4.25.2200,NNC
ONT4.25.22097,ISM
ONT4.25.22101,ISM
ONT4.25.22149,ISM
ONT4.25.22150,ISM
ONT4.25.22260,ISM
ONT4.25.22262,ISM
ONT4.25.22371,ISM
ONT4.25.22372,ISM
ONT4.25.23609,FSM
ONT4.25.23610,FSM
ONT4.25.23611,FSM
ONT4.25.23613,FSM
ONT4.25.23618,FSM
ONT4.25.23625,FSM
ONT4.25.23630,FSM
ONT4.25.23634,NIC
ONT4.25.23641,NIC
ONT4.25.23653,NIC
ONT4.25.23685,NNC
ONT4.25.23745,NNC
ONT4.25.24012,FSM
ONT4.25.24037,FSM
ONT4.25.24051,FSM
ONT4.25.24148,FSM
ONT4.25.25488,ISM
ONT4.25.25635,ISM
ONT4.25.25741,NIC
ONT4.25.26023,ISM
ONT4.25.2746,ISM
ONT4.25.2788,ISM
ONT4.25.2810,ISM
ONT4.25.2825,ISM
ONT4.25.28516,ISM
ONT4.25.28538,ISM
ONT4.25.28564,ISM
ONT4.25.28584,ISM
ONT4.25.28600,ISM
ONT4.25.28608,ISM
ONT4.25.28615,ISM
ONT4.25.28651,ISM
ONT4.25.28657,ISM
ONT4.25.28676,ISM
ONT4.25.28698,ISM
ONT4.25.28703,ISM
ONT4.25.28708,ISM
ONT4.25.28716,ISM
ONT4.25.28731,ISM
ONT4.25.28740,ISM
ONT4.25.28752,ISM
ONT4.25.28763,ISM
ONT4.25.28770,ISM
ONT4.25.28781,ISM
ONT4.25.2885,ISM
ONT4.25.29019,NIC
ONT4.25.29020,NIC
ONT4.25.29022,FSM
ONT4.25.29023,FSM
ONT4.25.29024,NIC
ONT4.25.29025,NIC
ONT4.25.29029,ISM
ONT4.25.29030,NIC
ONT4.25.29031,NIC
ONT4.25.29033,NIC
ONT4.25.29034,NIC
ONT4.25.29046,FSM
ONT4.25.29048,NIC
ONT4.25.29049,FSM
ONT4.25.29051,NIC
ONT4.25.29052,ISM
ONT4.25.29055,NIC
ONT4.25.29063,NIC
ONT4.25.29066,FSM
ONT4.25.29067,FSM
ONT4.25.2907,ISM
ONT4.25.29402,NNC
ONT4.25.29404,NNC
ONT4.25.2950,FSM
ONT4.25.2972,ISM
ONT4.25.29996,NIC
ONT4.25.30057,NNC
ONT4.25.3009,ISM
ONT4.25.3014,ISM
ONT4.25.30354,NNC
ONT4.25.30360,NNC
ONT4.25.30361,NNC
ONT4.25.30471,NNC
ONT4.25.30482,NNC
ONT4.25.31171,NNC
ONT4.25.31183,NIC
ONT4.25.31192,NNC
ONT4.25.31194,NNC
ONT4.25.31315,NIC
ONT4.25.3144,ISM
ONT4.25.3154,ISM
ONT4.25.31541,ISM
ONT4.25.31547,ISM
ONT4.25.3156,NNC
ONT4.25.3161,ISM
ONT4.25.3165,ISM
ONT4.25.3169,ISM
ONT4.25.3170,NNC
ONT4.25.31854,NNC
ONT4.25.31905,ISM
ONT4.25.31972,ISM
ONT4.25.32020,ISM
ONT4.25.3205,ISM
ONT4.25.32112,NIC
ONT4.25.32143,ISM
ONT4.25.32145,ISM
ONT4.25.32146,NNC
ONT4.25.32147,NNC
ONT4.25.32153,NNC
ONT4.25.32162,ISM
ONT4.25.32169,ISM
ONT4.25.32180,ISM
ONT4.25.32188,ISM
ONT4.25.32189,ISM
ONT4.25.32191,ISM
ONT4.25.32194,ISM
ONT4.25.32200,ISM
ONT4.25.32203,ISM
ONT4.25.32206,ISM
ONT4.25.3221,ISM
ONT4.25.32210,NIC
ONT4.25.32212,ISM
ONT4.25.32217,ISM
ONT4.25.32221,ISM
ONT4.25.3226,ISM
ONT4.25.32298,FSM
ONT4.25.3247,ISM
ONT4.25.3272,ISM
ONT4.25.3277,ISM
ONT4.25.3287,ISM
ONT4.25.3290,ISM
ONT4.25.3321,ISM
ONT4.25.3336,NNC
ONT4.25.3642,NNC
ONT4.25.3677,NNC
ONT4.25.3683,NNC
